ds,model,method,inst,conf,instab_seed,top5_seed
credit_g,logreg,lime,84,0.9057278750519668,0.06208018359393963,0.8400000000000001
credit_g,logreg,lime,85,0.9105533259640047,0.012683982409446792,0.8800000000000001
credit_g,logreg,lime,86,0.6142637511744116,0.02610153404083726,0.8
credit_g,logreg,lime,87,0.7715678535149176,0.02635414268262526,0.9199999999999999
credit_g,logreg,lime,88,0.8392328943311214,0.03568666493707351,0.8399999999999999
credit_g,logreg,lime,89,0.682421130502849,0.049374239254122765,0.9199999999999999
credit_g,logreg,lime,90,0.8238625327721254,0.02008678281407905,1.0
credit_g,logreg,lime,91,0.688710022431151,0.03701747867693039,0.8400000000000001
credit_g,logreg,lime,92,0.7608952875675672,0.023841504416114212,0.82
credit_g,logreg,lime,93,0.5653789511289711,0.03942204401498517,0.8400000000000001
credit_g,logreg,lime,94,0.8521616070098412,0.04077032673720282,0.9199999999999999
credit_g,logreg,lime,95,0.7544301165062787,0.01858084745301114,0.86
credit_g,logreg,lime,96,0.76189378935783,0.038941586083046764,0.8400000000000001
credit_g,logreg,lime,97,0.6409610488093638,0.02303534208271185,0.8800000000000001
credit_g,logreg,lime,98,0.841558639631408,0.04980005299136003,0.7999999999999999
credit_g,logreg,lime,99,0.5385441999440417,0.0824687123781539,0.8400000000000001
credit_g,rf,treeshap,0,0.5947835701285238,0.013390388350937088,0.6599999999999999
credit_g,rf,treeshap,1,0.6360304050069617,0.014010757987350742,0.86
credit_g,rf,treeshap,2,0.8641210996322023,0.018482757533596184,0.7799999999999999
credit_g,rf,treeshap,3,0.740196712716331,0.0189729892064332,1.0
credit_g,rf,treeshap,4,0.5583101241347859,0.015461578606086768,0.82
credit_g,rf,treeshap,5,0.8063796947517601,0.030864703644836622,0.86
credit_g,rf,treeshap,6,0.6697295812797212,0.018254497274008963,1.0
credit_g,rf,treeshap,7,0.5721009891214446,0.009338894946171017,0.7999999999999999
credit_g,rf,treeshap,8,0.7176663206807211,0.009625360274835515,0.9199999999999999
credit_g,rf,treeshap,9,0.5782829231414176,0.010469854748083818,0.7999999999999999
credit_g,rf,treeshap,10,0.5845501822874388,0.026086424810662145,1.0
credit_g,rf,treeshap,11,0.7445794104116515,0.021011778087854815,0.82
credit_g,rf,treeshap,12,0.846945991960121,0.012150104842077125,0.8799999999999999
credit_g,rf,treeshap,13,0.8571953535685065,0.009345731998463114,0.7399999999999999
credit_g,rf,treeshap,14,0.7830462956757518,0.014947849914393685,0.86
credit_g,rf,treeshap,15,0.6773966912162563,0.038355742558204065,0.7999999999999999
credit_g,rf,treeshap,16,0.6164941577245309,0.01852102224381902,1.0
credit_g,rf,treeshap,17,0.8040420405850777,0.011558091836007867,0.9200000000000002
credit_g,rf,treeshap,18,0.8531231108849765,0.006968741023495206,0.8400000000000001
credit_g,rf,treeshap,19,0.8947200028404543,0.009499042834622218,0.8400000000000001
credit_g,rf,treeshap,20,0.6479705860656748,0.019788304448704608,0.9199999999999999
credit_g,rf,treeshap,21,0.5768423599568854,0.020900290940040422,0.7999999999999999
credit_g,rf,treeshap,22,0.8446371499429428,0.006337487557675714,1.0
credit_g,rf,treeshap,23,0.6822630060958227,0.03475807983717105,0.8400000000000001
credit_g,rf,treeshap,24,0.7088355684746662,0.017192818546711286,0.82
credit_g,rf,treeshap,25,0.5453405962151976,0.007473061502174749,1.0
credit_g,rf,treeshap,26,0.7552265081260267,0.010692677062578482,0.8800000000000001
credit_g,rf,treeshap,27,0.6614058286797384,0.01982979340933544,0.82
credit_g,rf,treeshap,28,0.8264032925938178,0.008479133607644185,1.0
credit_g,rf,treeshap,29,0.6820710996801924,0.06777044972929613,0.8400000000000001
credit_g,rf,treeshap,30,0.6813160437423182,0.11269989389800528,0.7999999999999999
credit_g,rf,treeshap,31,0.5740531740732104,0.0254706800554636,0.9199999999999999
credit_g,rf,treeshap,32,0.570994068843708,0.03153407592464941,0.86
credit_g,rf,treeshap,33,0.6827833068945142,0.03443180502708265,0.7999999999999999
credit_g,rf,treeshap,34,0.8175863812719045,0.013822561000275124,0.74
credit_g,rf,treeshap,35,0.833421199568042,0.03141596659239032,0.9199999999999999
credit_g,rf,treeshap,36,0.8011737459682011,0.00904868880905596,0.9199999999999999
credit_g,rf,treeshap,37,0.5492463631302239,0.022425370734652228,0.8400000000000001
credit_g,rf,treeshap,38,0.8110520570012035,0.048091111626954786,0.8400000000000001
credit_g,rf,treeshap,39,0.6626446129169659,0.02296620100522806,0.82
credit_g,rf,treeshap,40,0.8569416012142194,0.006092761882650621,0.8400000000000001
credit_g,rf,treeshap,41,0.5709246407213939,0.014354444486996853,0.7399999999999999
credit_g,rf,treeshap,42,0.7327480670442428,0.037202325940726255,0.7999999999999999
credit_g,rf,treeshap,43,0.5847040996464614,0.017873469969328815,1.0
credit_g,rf,treeshap,44,0.7032299233530362,0.04498852481722582,0.8
credit_g,rf,treeshap,45,0.7486091632200037,0.022423558923300058,0.86
credit_g,rf,treeshap,46,0.6895303296820966,0.01366767752201914,0.9199999999999999
credit_g,rf,treeshap,47,0.7151713033487336,0.01448505524399235,1.0
credit_g,rf,treeshap,48,0.7296851678150271,0.013304630654162763,0.7999999999999999
credit_g,rf,treeshap,49,0.7954883579107124,0.01284373695465546,0.8800000000000001
credit_g,rf,treeshap,50,0.7401737837129821,0.029701163639575312,0.7999999999999999
credit_g,rf,treeshap,51,0.9332614932308039,0.012601730824870705,0.9199999999999999
credit_g,rf,treeshap,52,0.9058457344567179,0.004392585923106651,0.8800000000000001
credit_g,rf,treeshap,53,0.7312297202041149,0.025955045737547033,1.0
credit_g,rf,treeshap,54,0.5214284616068067,0.007004208016115343,0.72
credit_g,rf,treeshap,55,0.8224334564827321,0.008340107485025783,0.8400000000000001
credit_g,rf,treeshap,56,0.8751885565534675,0.008593470156742944,0.9199999999999999
credit_g,rf,treeshap,57,0.7143820384470676,0.01367922829973267,0.8800000000000001
credit_g,rf,treeshap,58,0.6979960550626011,0.039428654673380414,1.0
credit_g,rf,treeshap,59,0.8298966637620273,0.02147435544006393,0.8400000000000001
credit_g,rf,treeshap,60,0.8451180114974826,0.005391046353934059,0.82
credit_g,rf,treeshap,61,0.9379007364214974,0.0063242442130475585,0.82
credit_g,rf,treeshap,62,0.6533986773339253,0.03271286913582272,0.8400000000000001
credit_g,rf,treeshap,63,0.6086815698705645,0.01909279696091648,0.9199999999999999
credit_g,rf,treeshap,64,0.7152165613893383,0.03580194197091302,0.82
credit_g,rf,treeshap,65,0.8770049050591325,0.00544307617986628,0.7999999999999999
credit_g,rf,treeshap,66,0.5167844636465728,0.0065066345271078685,0.7999999999999999
credit_g,rf,treeshap,67,0.7512601992347842,0.04081382076484663,0.7599999999999999
credit_g,rf,treeshap,68,0.7593796687312053,0.009603548064799794,0.8400000000000001
credit_g,rf,treeshap,69,0.8993978339603453,0.00479993178775473,0.86
credit_g,rf,treeshap,70,0.7239454059745771,0.010801150586943975,0.9199999999999999
credit_g,rf,treeshap,71,0.5368595400271748,0.02081768427360353,0.74
credit_g,rf,treeshap,72,0.9319566132479125,0.0060395935733483785,0.8399999999999999
credit_g,rf,treeshap,73,0.8583623361469828,0.00939264146484553,1.0
credit_g,rf,treeshap,74,0.5726635379870071,0.018064379577757306,1.0
credit_g,rf,treeshap,75,0.8591915050976338,0.013340735365390932,0.7999999999999999
credit_g,rf,treeshap,76,0.9070419236579307,0.009145325996151366,0.86
credit_g,rf,treeshap,77,0.7444815593297593,0.018860734001721946,0.7999999999999999
credit_g,rf,treeshap,78,0.640615988997455,0.014618882508984021,0.9199999999999999
credit_g,rf,treeshap,79,0.7248112783665939,0.06284315994923051,0.6799999999999999
credit_g,rf,treeshap,80,0.5856154952494151,0.009922730664273849,0.8400000000000001
credit_g,rf,treeshap,81,0.8942356553129087,0.009495595258943168,1.0
credit_g,rf,treeshap,82,0.7807113124402202,0.007763558810404136,0.6599999999999999
credit_g,rf,treeshap,83,0.6615467775994495,0.062001383400178134,0.8399999999999999
credit_g,rf,treeshap,84,0.8589176600994509,0.007592580988546649,0.9199999999999999
credit_g,rf,treeshap,85,0.7503779208660541,0.00956566772770917,1.0
credit_g,rf,treeshap,86,0.5316956352408346,0.025079135322355284,0.9199999999999999
credit_g,rf,treeshap,87,0.7818530995875592,0.008956145678211014,0.7199999999999999
credit_g,rf,treeshap,88,0.6793769706438514,0.013353555175087073,0.86
credit_g,rf,treeshap,89,0.5106796064314603,0.02567677485704145,0.78
credit_g,rf,treeshap,90,0.6152552125478904,0.011936330068209045,0.9200000000000002
credit_g,rf,treeshap,91,0.6472674858052534,0.06461652036786325,0.7999999999999999
credit_g,rf,treeshap,92,0.5172836379696497,0.013855300948748317,0.7799999999999999
credit_g,rf,treeshap,93,0.6110562210371979,0.019675562390550683,0.6799999999999999
credit_g,rf,treeshap,94,0.7959360907346973,0.012622472543937668,0.74
credit_g,rf,treeshap,95,0.7237885266167777,0.024385198448439782,0.8399999999999999
credit_g,rf,treeshap,96,0.6780987885019493,0.01698167618452051,0.74
credit_g,rf,treeshap,97,0.5238880525514773,0.02182378641902627,1.0
credit_g,rf,treeshap,98,0.7826914445522688,0.01077549555284707,0.9200000000000002
credit_g,rf,treeshap,99,0.6181099793484766,0.059792919439231595,0.86
credit_g,rf,treeshap,100,0.6141264628776718,0.03306291603475553,1.0
credit_g,rf,treeshap,101,0.5163611484093259,0.015463889539237385,0.9199999999999999
credit_g,rf,treeshap,102,0.8436590166659425,0.009197693616280533,0.9199999999999999
credit_g,rf,treeshap,103,0.8410841240265053,0.014958413833396245,1.0
credit_g,rf,treeshap,104,0.7135225607110651,0.05877196332907053,0.86
credit_g,rf,treeshap,105,0.8968585062022653,0.008477493538136649,0.8
credit_g,rf,treeshap,106,0.7779789680535223,0.010354282771527501,0.9199999999999999
credit_g,rf,treeshap,107,0.5763945726074057,0.023949167734353294,0.8800000000000001
credit_g,rf,treeshap,108,0.6535428484784143,0.012237671768630443,0.7999999999999999
credit_g,rf,treeshap,109,0.5842506814693393,0.021151893561186852,0.6399999999999999
credit_g,rf,treeshap,110,0.8058657785782986,0.016751677264497333,1.0
credit_g,rf,treeshap,111,0.5206088872873412,0.041746801286471014,0.6599999999999999
credit_g,rf,treeshap,112,0.8329767983533245,0.007155598079631842,0.8800000000000001
credit_g,rf,treeshap,113,0.8938882281157339,0.005103654664788904,0.7799999999999999
credit_g,rf,treeshap,114,0.9192951578309609,0.008197082368568864,0.8400000000000001
credit_g,rf,treeshap,115,0.7269199025119673,0.013922649754865013,0.82
credit_g,rf,treeshap,116,0.5326593017584859,0.011628039358636988,0.9199999999999999
credit_g,rf,treeshap,117,0.626759260287914,0.012566448040127631,0.7199999999999999
credit_g,rf,treeshap,118,0.7577735862403185,0.014529017708211023,0.86
credit_g,rf,treeshap,119,0.6256141451878261,0.018171253287582623,1.0
credit_g,rf,treeshap,120,0.6219653167834491,0.03506446534426677,0.7999999999999999
credit_g,rf,treeshap,121,0.519725340337901,0.016957056060358133,0.8400000000000001
credit_g,rf,treeshap,122,0.55609676426676,0.013078588123683232,0.8800000000000001
credit_g,rf,treeshap,123,0.7013381335504728,0.023191672988864043,0.82
credit_g,rf,treeshap,124,0.8816092687190874,0.004584028091708547,0.82
credit_g,rf,treeshap,125,0.5530892335231621,0.04052927507749993,0.8400000000000001
credit_g,rf,treeshap,126,0.863704776663765,0.008803980368688125,1.0
credit_g,rf,treeshap,127,0.7626567084966862,0.041449589898876704,1.0
credit_g,rf,treeshap,128,0.7975355902188672,0.009615824095793535,0.8399999999999999
credit_g,rf,treeshap,129,0.610216043958323,0.015246794060410851,0.8799999999999999
credit_g,rf,treeshap,130,0.5623642783816999,0.08032796265190201,0.82
credit_g,rf,treeshap,131,0.5886995288546512,0.02692911308953483,0.9199999999999999
credit_g,rf,treeshap,132,0.7282400810679042,0.012214638143022372,0.8399999999999999
credit_g,rf,treeshap,133,0.832108805402938,0.011669077725848909,0.86
credit_g,rf,treeshap,134,0.831100572927878,0.012993826398675523,0.8400000000000001
credit_g,rf,treeshap,135,0.9445942635192696,0.004840290597343255,0.9199999999999999
credit_g,rf,treeshap,136,0.6612213115979909,0.03869898811048067,0.7999999999999999
credit_g,rf,treeshap,137,0.7413919523648989,0.008656969021602734,0.8399999999999999
credit_g,rf,treeshap,138,0.6700719400259704,0.028220504501504706,0.8399999999999999
credit_g,rf,treeshap,139,0.6911408484707907,0.021778729979638145,0.9199999999999999
credit_g,rf,treeshap,140,0.6508457239913283,0.01412496055386614,0.72
credit_g,rf,treeshap,141,0.70478051592196,0.0230356530189878,1.0
credit_g,rf,treeshap,142,0.6175536804297097,0.01456540124074357,0.9199999999999999
credit_g,rf,treeshap,143,0.9073882229981278,0.007572632566134274,0.74
credit_g,rf,treeshap,144,0.7976401311308654,0.03807838928511453,0.9199999999999999
credit_g,rf,treeshap,145,0.6731738028156983,0.03083982846106781,0.86
credit_g,rf,treeshap,146,0.8837773423981444,0.0067526698613887826,0.7399999999999999
credit_g,rf,treeshap,147,0.5572381905030277,0.011775387333914589,0.76
credit_g,rf,treeshap,148,0.5539533853588892,0.014522453624213005,0.9199999999999999
credit_g,rf,treeshap,149,0.6013195388449504,0.02458748787243281,0.86
credit_g,rf,treeshap,150,0.5694857549905474,0.021788530799477512,0.8400000000000001
credit_g,rf,treeshap,151,0.5309611844592641,0.009263768325575628,0.86
credit_g,rf,treeshap,152,0.6622209007731074,0.024720202711569828,0.8400000000000001
credit_g,rf,treeshap,153,0.6768166792983863,0.037943938173291,0.86
credit_g,rf,treeshap,154,0.5257119745908306,0.02091447290391457,1.0
credit_g,rf,treeshap,155,0.570550631990221,0.032840233223053183,0.74
credit_g,rf,treeshap,156,0.8609483505249358,0.017283192362161914,0.7799999999999999
credit_g,rf,treeshap,157,0.6785444401668093,0.02741478349183546,0.8400000000000001
credit_g,rf,treeshap,158,0.5405689343981206,0.024599221411594763,0.8400000000000001
credit_g,rf,treeshap,159,0.7450860381159756,0.041754107972777454,0.7799999999999999
credit_g,rf,treeshap,160,0.5296244365229942,0.009601975123827544,0.9199999999999999
credit_g,rf,treeshap,161,0.730972630486014,0.015728986555485158,0.86
credit_g,rf,treeshap,162,0.7727236944721504,0.027842859144491028,0.86
credit_g,rf,treeshap,163,0.577593138438786,0.012396905488412657,0.7799999999999999
credit_g,rf,treeshap,164,0.8751065893162142,0.009417186633000396,0.86
credit_g,rf,treeshap,165,0.7004622448794653,0.011882180050584723,1.0
credit_g,rf,treeshap,166,0.5339893904569617,0.011238322233981135,0.86
credit_g,rf,treeshap,167,0.8601584236328635,0.012885443010349662,0.8800000000000001
credit_g,rf,treeshap,168,0.863630121434731,0.011574203680310147,0.8799999999999999
credit_g,rf,treeshap,169,0.7335926484151016,0.017482457801415885,0.7999999999999999
credit_g,rf,treeshap,170,0.6912989500942647,0.037496718385470196,0.9200000000000002
credit_g,rf,treeshap,171,0.726184780189769,0.010051925504408588,0.86
credit_g,rf,treeshap,172,0.7054496027866406,0.05913450470806958,0.7
credit_g,rf,treeshap,173,0.5976984928498061,0.019869375800876887,0.78
credit_g,rf,treeshap,174,0.6028228673074425,0.03426113468829972,1.0
credit_g,rf,treeshap,175,0.6303301225705809,0.03456286231257144,0.8400000000000001
credit_g,rf,treeshap,176,0.5725672635899687,0.009124656785760576,0.58
credit_g,rf,treeshap,177,0.9018976324531518,0.0048959085388398105,0.8400000000000001
credit_g,rf,treeshap,178,0.6229252762524613,0.016932613432894095,0.74
credit_g,rf,treeshap,179,0.7091175237902062,0.06801440679630344,0.7599999999999999
credit_g,rf,treeshap,180,0.8804901171277866,0.007567536439562206,0.72
credit_g,rf,treeshap,181,0.6681738740660721,0.007991461763157792,0.8399999999999999
credit_g,rf,treeshap,182,0.8469471202416334,0.008500043626703757,0.9199999999999999
credit_g,rf,treeshap,183,0.541495037453763,0.008411125733776559,0.9199999999999999
credit_g,rf,treeshap,184,0.656613792129564,0.008753080211597486,0.8799999999999999
credit_g,rf,treeshap,185,0.624853177229728,0.028857843153352603,0.74
credit_g,rf,treeshap,186,0.8594110746886425,0.011684940275867861,0.74
credit_g,rf,treeshap,187,0.6266657684351163,0.010541038655085044,0.7799999999999999
credit_g,rf,treeshap,188,0.9219129276442863,0.005963094209996966,0.8400000000000001
credit_g,rf,treeshap,189,0.5555562316494485,0.02844556914248597,1.0
credit_g,rf,treeshap,190,0.7727267193793141,0.028988998391271892,0.8400000000000001
credit_g,rf,treeshap,191,0.7500178268636778,0.01460486538739425,0.7
credit_g,rf,treeshap,192,0.7269798925901568,0.021734945006603446,0.8799999999999999
credit_g,rf,treeshap,193,0.6474728950852411,0.03628418297644331,0.8800000000000001
credit_g,rf,treeshap,194,0.5816537666410524,0.016035913205233343,0.8399999999999999
credit_g,rf,treeshap,195,0.5861132522092369,0.0370839093237505,0.86
credit_g,rf,treeshap,196,0.6657120724857484,0.04812275065831062,0.86
credit_g,rf,treeshap,197,0.6771604140638315,0.019788894150423397,0.7999999999999999
credit_g,rf,treeshap,198,0.7717500055314495,0.012031967961163348,0.6199999999999999
credit_g,rf,treeshap,199,0.7383386150736735,0.017567723463418616,0.8800000000000001
credit_g,rf,treeshap,200,0.5175411808335827,0.007571406509256362,0.7999999999999999
credit_g,rf,treeshap,201,0.8422949391567599,0.011078217375383614,0.7999999999999999
credit_g,rf,treeshap,202,0.6986420460111783,0.01479259609088257,0.86
credit_g,rf,treeshap,203,0.5561408081335175,0.03286789009959512,0.82
credit_g,rf,treeshap,204,0.6486199107932054,0.053766722439254844,0.9200000000000002
credit_g,rf,treeshap,205,0.7483918876021096,0.035767895617498824,0.9199999999999999
credit_g,rf,treeshap,206,0.5844197936374981,0.014437590537674794,0.7599999999999999
credit_g,rf,treeshap,207,0.8985450761451206,0.007367474404493146,0.9199999999999999
credit_g,rf,treeshap,208,0.888722798506447,0.008406467755470381,0.86
credit_g,rf,treeshap,209,0.6751467982695439,0.036244995907258826,0.8800000000000001
credit_g,rf,treeshap,210,0.7267012958058298,0.012767880707784451,0.7799999999999999
credit_g,rf,treeshap,211,0.8292099734908197,0.015363389649909687,0.6799999999999999
credit_g,rf,treeshap,212,0.7025165633021746,0.0170574836921904,0.86
credit_g,rf,treeshap,213,0.8781345307135584,0.01122214896308038,0.7599999999999999
credit_g,rf,treeshap,214,0.5333337609346103,0.016280626306018897,0.8399999999999999
credit_g,rf,treeshap,215,0.5762236661040094,0.0056300605514222335,0.7999999999999999
credit_g,rf,treeshap,216,0.5874204725458884,0.013245891902252893,0.8800000000000001
credit_g,rf,treeshap,217,0.7432170793533347,0.04864972340900375,0.86
credit_g,rf,treeshap,218,0.7211644947408475,0.009513980041084613,0.86
credit_g,rf,treeshap,219,0.5307783304975106,0.009026610420553638,0.6199999999999999
credit_g,rf,treeshap,220,0.8062883861268089,0.026916828291910222,0.8400000000000001
credit_g,rf,treeshap,221,0.6897982562263589,0.04413649561886912,0.8399999999999999
credit_g,rf,treeshap,222,0.741605984713004,0.01793024841994595,0.7999999999999999
credit_g,rf,treeshap,223,0.6332903715081223,0.016963340263439597,0.9199999999999999
credit_g,rf,treeshap,224,0.8659990711935348,0.010740215091450067,0.86
credit_g,rf,treeshap,225,0.6826548875462859,0.01560569460626926,0.7999999999999999
credit_g,rf,treeshap,226,0.7803605967318031,0.017241764570439466,0.8
credit_g,rf,treeshap,227,0.6565609467744941,0.028905298935825163,0.86
credit_g,rf,treeshap,228,0.872759544303029,0.01072915216852377,0.7199999999999999
credit_g,rf,treeshap,229,0.7351086626972849,0.011931851322579456,0.9199999999999999
credit_g,rf,treeshap,230,0.5267185076904175,0.02141139519711399,0.78
credit_g,rf,treeshap,231,0.5310728639668978,0.01774929154275351,0.8799999999999999
credit_g,rf,treeshap,232,0.6910903004982349,0.030181150253893785,0.86
credit_g,rf,treeshap,233,0.5905430821790393,0.020846458896433218,0.82
credit_g,rf,treeshap,234,0.7380062455911612,0.04526138167535587,1.0
credit_g,rf,treeshap,235,0.7593511317470203,0.013838167344841112,0.82
credit_g,rf,treeshap,236,0.8667287163692666,0.019724340118670525,0.78
